 Z  N   Eth       Emax       E0        s0        ya        P        yw        y0        y1
 8  7 3.512E+01 5.581E+02 1.386E+00 5.967E+01 3.175E+01 8.943E+00 1.934E-02 2.131E+01 1.503E-02
 8  6 5.494E+01 5.840E+02 1.723E-01 6.753E+02 3.852E+02 6.822E+00 1.191E-01 3.839E-03 4.569E-01
 8  5 7.741E+01 6.144E+02 2.044E-01 8.659E-01 4.931E+02 8.785E+00 3.143E+00 3.328E+02 4.285E+01
 8  4 1.139E+02 6.491E+02 2.854E+00 1.642E+04 1.792E+00 2.647E+01 2.836E+01 3.036E-02 5.554E-02
 8  3 1.381E+02 6.837E+02 7.824E+00 6.864E+01 3.210E+01 5.495E+00 0.000E+00 0.000E+00 0.000E+00
 8  2 7.393E+02 5.000E+04 8.709E+01 1.329E+02 2.535E+01 2.336E+00 0.000E+00 0.000E+00 0.000E+00
 8  1 8.714E+02 5.000E+04 2.754E+01 8.554E+02 3.288E+01 2.963E+00 0.000E+00 0.000E+00 0.000E+00
 9  9 1.742E+01 6.940E+02 1.297E+01 3.803E+03 2.587E+00 7.275E+00 2.170E-03 1.701E-04 1.345E-02
 9  8 3.497E+01 7.122E+02 1.763E+00 8.013E+01 1.667E+01 1.050E+01 5.103E-01 1.715E+01 7.724E-01
 9  7 6.271E+01 7.392E+02 2.542E+00 1.541E+02 5.742E+01 6.614E+00 1.115E+00 1.641E+01 5.124E+00
 9  6 8.714E+01 7.709E+02 7.744E-01 3.165E+00 1.099E+02 9.203E+00 6.812E+00 9.531E+01 9.781E+00
 9  5 1.142E+02 8.091E+02 7.286E-01 4.690E-01 1.400E+02 9.718E+00 2.570E-01 1.506E+02 2.574E-01
 9  4 1.572E+02 8.502E+02 4.008E+00 1.157E+04 1.848E+00 2.446E+01 2.411E+01 2.071E-02 3.998E-02
 9  3 1.852E+02 8.905E+02 2.563E+00 6.930E+01 7.547E+01 6.448E+00 0.000E+00 0.000E+00 0.000E+00
 9  2 9.539E+02 5.000E+04 1.131E+02 1.039E+02 2.657E+01 2.255E+00 0.000E+00 0.000E+00 0.000E+00
 9  1 1.103E+03 5.000E+04 3.485E+01 6.759E+02 3.288E+01 2.963E+00 0.000E+00 0.000E+00 0.000E+00
10 10 2.156E+01 8.701E+02 4.870E+00 4.287E+03 5.798E+00 8.355E+00 2.434E-01 4.236E-02 5.873E+00
10  9 4.096E+01 8.831E+02 1.247E+01 1.583E+03 3.935E+00 7.810E+00 6.558E-02 1.520E+00 1.084E-01
10  8 6.346E+01 9.131E+02 7.753E-01 5.708E+00 6.725E+01 1.005E+01 4.633E-01 7.654E+01 2.023E+00
10  7 9.712E+01 9.480E+02 5.566E+00 1.685E+03 6.409E+02 3.056E+00 8.290E-03 5.149E+00 6.687E+00
10  6 1.262E+02 9.873E+02 1.248E+00 2.430E+00 1.066E+02 8.999E+00 6.855E-01 9.169E+01 3.702E-01
10  5 1.579E+02 1.031E+03 1.499E+00 9.854E-01 1.350E+02 8.836E+00 1.656E+00 1.042E+02 1.435E+00
10  4 2.073E+02 1.078E+03 4.888E+00 1.198E+04 1.788E+00 2.550E+01 2.811E+01 2.536E-02 4.417E-02
10  3 2.391E+02 1.125E+03 1.003E+01 5.631E+01 3.628E+01 5.585E+00 0.000E+00 0.000E+00 0.000E+00
10  2 1.196E+03 5.000E+04 1.586E+02 6.695E+01 3.352E+01 2.002E+00 0.000E+00 0.000E+00 0.000E+00
10  1 1.362E+03 5.000E+04 4.304E+01 5.475E+02 3.288E+01 2.963E+00 0.000E+00 0.000E+00 0.000E+00
11 11 5.139E+00 3.814E+01 6.139E+00 1.601E+00 6.148E+03 3.839E+00 0.000E+00 0.000E+00 0.000E+00
11 10 4.729E+01 1.074E+03 8.203E+00 1.040E+03 8.259E+00 7.362E+00 2.328E+00 3.375E+00 4.010E+00
11  9 7.162E+01 1.110E+03 1.069E+01 1.885E+03 3.613E+00 9.803E+00 8.579E-02 3.725E+00 2.279E-01
11  8 9.892E+01 1.143E+03 6.690E-01 2.330E+00 1.205E+02 9.714E+00 7.365E-01 1.383E+02 4.260E+00
11  7 1.384E+02 1.185E+03 5.408E+00 2.346E+01 2.913E+01 8.260E+00 9.275E-01 2.204E+01 7.577E-01
11  6 1.722E+02 1.230E+03 4.846E+01 7.101E+01 3.945E+01 2.832E+00 1.285E-02 9.603E-04 6.378E-03
11  5 2.085E+02 1.281E+03 2.096E+00 1.609E+00 2.473E+02 7.681E+00 1.895E+00 9.940E+01 3.278E+00
11  4 2.642E+02 1.335E+03 1.535E+02 7.215E+03 3.886E-01 8.476E+00 9.121E-01 1.667E-01 1.766E-02
11  3 2.999E+02 1.386E+03 1.391E+01 4.729E+01 3.889E+01 5.265E+00 0.000E+00 0.000E+00 0.000E+00
11  2 1.465E+03 5.000E+04 2.268E+02 3.995E+01 5.315E+01 1.678E+00 0.000E+00 0.000E+00 0.000E+00
11  1 1.649E+03 5.000E+04 5.211E+01 4.525E+02 3.288E+01 2.963E+00 0.000E+00 0.000E+00 0.000E+00
12 12 7.646E+00 5.490E+01 1.197E+01 1.372E+08 2.228E-01 1.574E+01 2.805E-01 0.000E+00 0.000E+00
12 11 1.504E+01 6.569E+01 8.139E+00 3.278E+00 4.341E+07 3.610E+00 0.000E+00 0.000E+00 0.000E+00
12 10 8.014E+01 1.317E+03 1.086E+01 5.377E+02 9.779E+00 7.117E+00 2.604E+00 4.860E+00 3.722E+00
12  9 1.093E+02 1.356E+03 2.912E+01 1.394E+03 2.895E+00 6.487E+00 4.326E-02 9.402E-01 1.135E-01
12  8 1.413E+02 1.400E+03 9.762E-01 1.728E+00 9.184E+01 1.006E+01 8.090E-01 1.276E+02 3.979E+00
12  7 1.865E+02 1.449E+03 1.711E+00 2.185E+00 9.350E+01 9.202E+00 6.325E-01 1.007E+02 1.729E+00
12  6 2.249E+02 1.501E+03 3.570E+00 3.104E+00 6.060E+01 8.857E+00 1.422E+00 5.452E+01 2.078E+00
12  5 2.660E+02 1.558E+03 4.884E-01 6.344E-02 5.085E+02 9.385E+00 6.666E-01 5.348E+02 3.997E-03
12  4 3.282E+02 1.618E+03 3.482E+01 9.008E+02 1.823E+00 1.444E+01 2.751E+00 5.444E+00 7.918E-02
12  3 3.675E+02 1.675E+03 1.452E+01 4.427E+01 3.826E+01 5.460E+00 0.000E+00 0.000E+00 0.000E+00
12  2 1.762E+03 5.000E+04 2.042E+02 6.140E+01 2.778E+01 2.161E+00 0.000E+00 0.000E+00 0.000E+00
12  1 1.963E+03 5.000E+04 6.203E+01 3.802E+02 3.288E+01 2.963E+00 0.000E+00 0.000E+00 0.000E+00
13 13 5.986E+00 8.040E+01 1.381E+01 7.195E+00 1.621E+03 3.642E+00 3.166E-01 2.041E-01 4.753E-01
13 12 1.883E+01 8.997E+01 2.048E-01 6.948E-02 5.675E+02 9.049E+00 4.615E-01 9.149E+01 6.565E-01
13 11 2.845E+01 1.026E+02 1.027E+01 4.915E+00 1.990E+06 3.477E+00 0.000E+00 0.000E+00 0.000E+00
13 10 1.200E+02 1.588E+03 3.130E+00 1.513E+01 1.674E+01 1.180E+01 5.342E+00 3.994E+01 4.803E+00
13  9 1.538E+02 1.634E+03 2.414E+01 2.925E+02 6.973E+00 6.724E+00 1.000E-01 3.495E+00 2.701E-01
13  8 1.905E+02 1.688E+03 3.483E-01 1.962E-02 1.856E+01 2.084E+01 8.839E+00 5.675E-02 2.768E-01
13  7 2.414E+02 1.739E+03 2.636E+00 1.889E+02 1.338E+02 6.204E+00 1.836E+00 3.552E+01 8.223E-03
13  6 2.846E+02 1.799E+03 4.866E-01 2.350E-01 7.216E+02 8.659E+00 2.773E-01 5.704E+02 1.580E-01
13  5 3.301E+02 1.862E+03 1.842E+00 4.982E-01 2.568E+02 8.406E+00 6.945E-01 1.719E+02 6.595E+00
13  4 3.994E+02 1.929E+03 8.044E+00 1.774E+04 1.653E+00 2.655E+01 2.953E+01 2.538E-02 1.203E-02
13  3 4.421E+02 1.992E+03 2.355E+01 3.388E+01 3.432E+01 5.085E+00 0.000E+00 0.000E+00 0.000E+00
13  2 2.086E+03 5.000E+04 2.738E+02 4.036E+01 3.567E+01 1.915E+00 0.000E+00 0.000E+00 0.000E+00
13  1 2.304E+03 5.000E+04 7.281E+01 3.239E+02 3.288E+01 2.963E+00 0.000E+00 0.000E+00 0.000E+00
14 14 8.152E+00 1.060E+02 2.317E+01 2.506E+01 2.057E+01 3.546E+00 2.837E-01 1.672E-05 4.207E-01
14 13 1.635E+01 1.186E+02 2.556E+00 4.140E+00 1.337E+01 1.191E+01 1.570E+00 6.634E+00 1.272E-01
14 12 3.349E+01 1.311E+02 1.659E-01 5.790E-04 1.474E+02 1.336E+01 8.626E-01 9.613E+01 6.442E-01
14 11 4.514E+01 1.466E+02 1.288E+01 6.083E+00 1.356E+06 3.353E+00 0.000E+00 0.000E+00 0.000E+00
14 10 1.668E+02 1.887E+03 7.761E-01 8.863E-01 1.541E+02 9.980E+00 1.303E+00 2.009E+02 4.537E+00
14  9 2.051E+02 1.946E+03 6.305E+01 7.293E+01 1.558E+02 2.400E+00 2.989E-03 1.115E+00 8.051E-02
14  8 2.465E+02 2.001E+03 3.277E-01 6.680E-02 4.132E+01 1.606E+01 3.280E+00 1.149E-02 6.396E-01
14  7 3.032E+02 2.058E+03 7.655E-01 3.477E-01 3.733E+02 8.986E+00 1.476E-03 3.850E+02 8.999E-02
14  6 3.511E+02 2.125E+03 3.343E-01 1.465E-01 1.404E+03 8.503E+00 1.646E+00 1.036E+03 2.936E-01
14  5 4.014E+02 2.194E+03 8.787E-01 1.950E-01 7.461E+02 8.302E+00 4.489E-01 4.528E+02 1.015E+00
14  4 4.761E+02 2.268E+03 1.205E+01 1.992E+04 1.582E+00 2.425E+01 2.392E+01 1.990E-02 1.007E-02
14  3 5.235E+02 2.336E+03 3.560E+01 2.539E+01 3.307E+01 4.728E+00 0.000E+00 0.000E+00 0.000E+00
14  2 2.438E+03 5.000E+04 2.752E+02 4.754E+01 2.848E+01 2.135E+00 0.000E+00 0.000E+00 0.000E+00
14  1 2.673E+03 5.000E+04 8.447E+01 2.793E+02 3.288E+01 2.963E+00 0.000E+00 0.000E+00 0.000E+00
16 16 1.036E+01 1.700E+02 1.808E+01 4.564E+04 1.000E+00 1.361E+01 6.385E-01 9.935E-01 2.486E-01
16 15 2.333E+01 1.846E+02 8.787E+00 3.136E+02 3.442E+00 1.281E+01 7.354E-01 2.782E+00 1.788E-01
16 14 3.483E+01 1.995E+02 2.027E+00 6.666E+00 5.454E+01 8.611E+00 4.109E+00 1.568E+01 9.421E+00
16 13 4.731E+01 2.164E+02 2.173E+00 2.606E+00 6.641E+01 8.655E+00 1.863E+00 1.975E+01 3.361E+00
16 12 7.268E+01 2.350E+02 1.713E-01 5.072E-04 1.986E+02 1.307E+01 7.880E-01 9.424E+01 6.265E-01
16 11 8.805E+01 2.557E+02 1.413E+01 9.139E+00 1.656E+03 3.626E+00 0.000E+00 0.000E+00 0.000E+00
16 10 2.809E+02 2.569E+03 3.757E-01 5.703E-01 1.460E+02 1.135E+01 1.503E+00 2.222E+02 4.606E+00
16  9 3.282E+02 2.641E+03 1.462E+01 3.161E+01 1.611E+01 8.642E+00 1.153E-03 1.869E+01 3.037E-01
16  8 3.791E+02 2.705E+03 1.526E-01 9.646E+03 1.438E+03 5.977E+00 1.492E+00 1.615E-03 4.049E-01
16  7 4.471E+02 2.782E+03 1.040E+01 5.364E+01 3.641E+01 7.090E+00 2.310E+00 1.775E+01 1.663E+00
16  6 5.048E+02 2.859E+03 6.485E+00 1.275E+01 6.583E+01 7.692E+00 1.678E+00 3.426E+01 1.370E-01
16  5 5.647E+02 2.941E+03 2.443E+00 3.490E-01 5.411E+02 7.769E+00 7.033E-01 2.279E+02 1.172E+00
16  4 6.517E+02 3.029E+03 1.474E+01 2.294E+04 1.529E+00 2.568E+01 2.738E+01 2.203E-02 1.073E-02
16  3 7.072E+02 3.107E+03 3.310E+01 2.555E+01 3.821E+01 5.037E+00 0.000E+00 0.000E+00 0.000E+00
16  2 3.224E+03 5.000E+04 4.390E+02 2.453E+01 4.405E+01 1.765E+00 0.000E+00 0.000E+00 0.000E+00
16  1 3.494E+03 5.000E+04 1.104E+02 2.139E+02 3.288E+01 2.963E+00 0.000E+00 0.000E+00 0.000E+00
18 18 1.576E+01 2.492E+02 1.709E+01 2.106E+01 2.645E+02 4.796E+00 4.185E-01 1.688E+00 8.943E-01
18 17 2.763E+01 2.662E+02 2.494E+01 2.503E+01 1.272E+02 4.288E+00 5.108E-01 9.299E-01 7.195E-01
18 16 4.074E+01 2.801E+02 1.417E+01 3.580E+01 3.776E+01 5.742E+00 6.316E-01 2.384E+00 1.794E+00
18 15 5.981E+01 2.987E+02 6.953E+00 2.035E+01 1.400E+01 9.595E+00 8.842E-01 7.501E+00 1.806E-01
18 14 7.502E+01 3.200E+02 1.031E+01 9.946E+00 7.444E+01 6.261E+00 4.885E-01 6.406E+00 3.659E-03
18 13 9.101E+01 3.426E+02 5.440E-01 1.080E+00 9.419E+02 7.582E+00 1.107E+01 1.700E+02 1.587E+01
18 12 1.243E+02 3.667E+02 2.966E-02 3.693E+00 9.951E+03 7.313E+00 1.363E-02 4.383E-04 2.513E+00
18 11 1.435E+02 3.925E+02 3.884E+00 3.295E+01 7.082E+02 4.645E+00 0.000E+00 0.000E+00 0.000E+00
18 10 4.225E+02 3.361E+03 1.926E-01 8.279E-01 2.392E+02 1.121E+01 1.434E+00 3.814E+01 4.649E+00
18  9 4.787E+02 3.446E+03 1.040E+01 8.204E+00 1.495E+01 1.115E+01 9.203E-04 3.804E+01 6.390E-01
18  8 5.390E+02 3.523E+03 1.257E-01 1.760E+03 1.579E+03 6.714E+00 1.975E+00 3.286E-03 3.226E-01
18  7 6.183E+02 3.613E+03 5.310E+00 7.018E-01 1.001E+02 8.939E+00 4.987E-01 1.099E+02 2.202E-01
18  6 6.861E+02 3.702E+03 3.209E-01 2.459E-02 2.285E+03 8.810E+00 6.692E-01 2.068E+03 2.113E+01
18  5 7.558E+02 3.798E+03 1.557E+00 4.997E-02 5.031E+02 8.966E+00 2.938E-01 4.552E+02 6.459E+00
18  4 8.548E+02 3.898E+03 1.888E+01 2.571E+04 1.475E+00 2.634E+01 2.909E+01 2.445E-02 1.054E-02
18  3 9.180E+02 3.988E+03 4.154E+01 2.135E+01 4.118E+01 4.945E+00 0.000E+00 0.000E+00 0.000E+00
18  2 4.121E+03 5.000E+04 4.468E+02 3.108E+01 3.039E+01 2.092E+00 0.000E+00 0.000E+00 0.000E+00
18  1 4.426E+03 5.000E+04 1.399E+02 1.690E+02 3.288E+01 2.963E+00 0.000E+00 0.000E+00 0.000E+00
20 20 6.113E+00 3.443E+01 1.278E+01 5.370E+05 3.162E-01 1.242E+01 4.477E-01 1.012E-03 1.851E-02
20 19 1.187E+01 4.090E+01 1.553E+01 1.064E+07 7.790E-01 2.130E+01 6.453E-01 2.161E-03 6.706E-02
20 18 5.091E+01 3.731E+02 2.436E+01 3.815E+01 2.931E+02 3.944E+00 3.126E-01 1.802E+00 1.233E+00
20 17 6.727E+01 3.944E+02 4.255E+00 7.736E+00 1.355E+01 1.236E+01 1.369E+00 1.467E+01 3.298E-02
20 16 8.451E+01 4.175E+02 6.882E-01 1.523E-01 1.502E+02 1.061E+01 8.227E+00 1.210E+02 3.876E+00
20 15 1.088E+02 4.423E+02 9.515E+00 7.642E+01 8.973E+01 5.141E+00 2.471E+00 4.829E+00 5.824E+00
20 14 1.272E+02 4.687E+02 8.080E-01 4.760E-01 3.682E+02 8.634E+00 5.720E-01 1.487E+02 1.283E+00
20 13 1.472E+02 4.967E+02 1.366E+00 6.641E-01 3.188E+02 8.138E+00 2.806E-01 1.039E+02 3.329E+00
20 12 1.883E+02 5.270E+02 5.520E-02 2.076E+02 1.790E+04 5.893E+00 1.843E-03 2.826E-04 1.657E+00
20 11 2.113E+02 5.569E+02 1.605E+01 1.437E+01 6.989E+02 3.857E+00 0.000E+00 0.000E+00 0.000E+00
20 10 5.919E+02 4.265E+03 2.288E-01 9.384E-01 2.549E+02 1.103E+01 1.390E+00 2.478E+01 3.100E+00
20  9 6.572E+02 4.362E+03 2.345E+01 1.227E+01 1.312E+01 9.771E+00 6.842E-04 2.417E+01 5.469E-01
20  8 7.267E+02 4.453E+03 1.008E+01 1.849E+03 1.792E+04 2.868E+00 2.410E+02 6.138E-03 6.931E+01
20  7 8.177E+02 4.555E+03 9.980E+00 1.116E+00 5.918E+01 9.005E+00 3.879E+00 7.104E+01 5.311E+00
20  6 8.946E+02 4.659E+03 1.309E+02 5.513E+01 3.828E+02 2.023E+00 9.084E-02 1.833E-02 9.359E-01
20  5 9.745E+02 4.767E+03 4.293E+00 1.293E+00 1.691E+01 1.438E+01 3.461E-05 9.363E-01 4.589E-02
20  4 1.087E+03 4.880E+03 2.618E+01 2.028E+04 1.456E+00 2.560E+01 2.803E+01 2.402E-02 9.323E-03
20  3 1.157E+03 4.982E+03 9.472E+01 1.105E+01 3.818E+01 4.192E+00 0.000E+00 0.000E+00 0.000E+00
20  2 5.129E+03 5.000E+04 6.297E+02 1.936E+01 3.921E+01 1.862E+00 0.000E+00 0.000E+00 0.000E+00
20  1 5.470E+03 5.000E+04 1.729E+02 1.369E+02 3.288E+01 2.963E+00 0.000E+00 0.000E+00 0.000E+00
26 26 7.902E+00 6.600E+01 5.461E-02 3.062E-01 2.671E+07 7.923E+00 2.069E+01 1.382E+02 2.481E-01
26 25 1.619E+01 7.617E+01 1.761E-01 4.365E+03 6.298E+03 5.204E+00 1.141E+01 9.272E+01 1.075E+02
26 24 3.065E+01 8.705E+01 1.698E-01 6.107E+00 1.555E+03 8.055E+00 8.698E+00 1.760E+02 1.847E+01
26 23 5.480E+01 1.067E+02 2.544E+01 3.653E+02 8.913E+00 6.538E+00 5.602E-01 0.000E+00 0.000E+00
26 22 7.501E+01 1.288E+02 7.256E-01 1.523E-03 3.736E+01 1.767E+01 5.064E+01 8.871E+01 5.280E-02
26 21 9.906E+01 1.527E+02 2.656E+00 5.259E-01 1.450E+01 1.632E+01 1.558E+01 3.361E+01 3.743E-03
26 20 1.250E+02 1.783E+02 5.059E+00 2.420E+04 4.850E+04 2.374E+00 2.516E-03 4.546E-01 2.683E+01
26 19 1.511E+02 2.055E+02 7.098E-02 1.979E+01 1.745E+04 6.750E+00 2.158E+02 2.542E+03 4.672E+02
26 18 2.336E+02 9.211E+02 6.741E+00 2.687E+01 1.807E+02 6.290E+00 2.387E-04 2.494E+01 8.251E+00
26 17 2.621E+02 9.590E+02 6.886E+01 6.470E+01 2.062E+01 4.111E+00 2.778E-04 1.190E-05 6.570E-03
26 16 2.902E+02 9.983E+02 8.284E+00 3.281E+00 5.360E+01 8.571E+00 3.279E-01 2.971E+01 5.220E-01
26 15 3.308E+02 1.039E+03 6.295E+00 1.738E+00 1.130E+02 8.037E+00 3.096E-01 4.671E+01 1.425E-01
26 14 3.610E+02 1.081E+03 1.317E-01 2.791E-03 2.487E+03 9.791E+00 6.938E-01 2.170E+03 6.852E-03
26 13 3.922E+02 1.125E+03 8.509E-01 1.454E-01 1.239E+03 8.066E+00 4.937E-01 4.505E+02 2.504E+00
26 12 4.570E+02 1.181E+03 5.555E-02 2.108E+02 2.045E+04 6.033E+00 1.885E-03 2.706E-04 1.628E+00
26 11 4.893E+02 1.216E+03 2.873E+01 1.207E+01 5.150E+02 3.846E+00 0.000E+00 0.000E+00 0.000E+00
26 10 1.262E+03 7.651E+03 3.444E-01 1.452E+00 3.960E+02 1.013E+01 1.264E+00 2.891E+01 3.404E+00
26  9 1.358E+03 7.769E+03 3.190E+01 2.388E+00 2.186E+01 9.589E+00 2.902E-02 3.805E+01 4.805E-01
26  8 1.456E+03 7.918E+03 7.519E-04 6.066E-05 1.606E+06 8.813E+00 4.398E+00 1.915E+06 3.140E+01
26  7 1.582E+03 8.041E+03 2.011E+01 4.455E-01 4.236E+01 9.724E+00 2.757E+00 6.847E+01 3.989E+00
26  6 1.689E+03 8.184E+03 9.243E+00 1.098E+01 7.637E+01 7.962E+00 1.748E+00 4.446E+01 3.512E+00
26  5 1.799E+03 8.350E+03 9.713E+00 7.204E-02 1.853E+02 8.843E+00 9.551E-03 1.702E+02 4.263E+00
26  4 1.950E+03 8.484E+03 4.575E+01 2.580E+04 1.358E+00 2.604E+01 2.723E+01 3.582E-02 8.712E-03
26  3 2.046E+03 8.638E+03 7.326E+01 1.276E+01 4.914E+01 4.941E+00 0.000E+00 0.000E+00 0.000E+00
26  2 8.829E+03 5.000E+04 1.057E+03 1.195E+01 5.769E+01 1.718E+00 0.000E+00 0.000E+00 0.000E+00
26  1 9.278E+03 5.000E+04 2.932E+02 8.099E+01 3.288E+01 2.963E+00 0.000E+00 0.000E+00 0.000E+00
